activity_id,activity_date,swim_context,split_index,split_type,distance,distance_unit,duration_sec,pace_sec_per_100,since_start_sec,stroke_style,stroke_count,swolf,avg_hr,max_hr,start_ts,end_ts,source_row_key,pool_length,pool_length_unit
A0176,2026-03-05 23:06:05,pool,20,rest_interval,0.000,yd,28.0,,1114.0,,,,,,1114,1142,A0176:20:REST,,
A0176,2026-03-05 23:06:05,pool,21,swim_interval,25.000,yd,2.0,8.0,1142.0,,,,110.0,110.0,1142,1144,A0176:21,,
A0176,2026-03-05 23:06:05,pool,22,rest_interval,0.000,yd,17.0,,1144.0,,,,,,1144,1161,A0176:22:REST,,
A0176,2026-03-05 23:06:05,pool,23,swim_interval,25.000,yd,12.0,48.0,1161.0,,,,118.4,119.0,1161,1173,A0176:23,,
A0176,2026-03-05 23:06:05,pool,24,rest_interval,0.000,yd,27.0,,1173.0,,,,,,1173,1200,A0176:24:REST,,
A0176,2026-03-05 23:06:05,pool,25,swim_interval,25.000,yd,3.0,12.0,1200.0,,,,113.0,113.0,1200,1203,A0176:25,,
A0176,2026-03-05 23:06:05,pool,26,rest_interval,0.000,yd,19.0,,1203.0,,,,,,1203,1222,A0176:26:REST,,
A0176,2026-03-05 23:06:05,pool,27,swim_interval,25.000,yd,49.0,196.0,1222.0,,,,108.5,123.0,1222,1271,A0176:27,,
A0176,2026-03-05 23:06:05,pool,28,swim_interval,100.000,yd,99.0,99.0,1271.0,,,,123.8,129.0,1271,1370,A0176:28,,
A0176,2026-03-05 23:06:05,pool,29,rest_interval,0.000,yd,86.0,,1370.0,,,,,,1370,1456,A0176:29:REST,,
A0176,2026-03-05 23:06:05,pool,30,swim_interval,75.000,yd,62.0,82.7,1456.0,,,,129.2,131.0,1456,1518,A0176:30,,
A0176,2026-03-05 23:06:05,pool,31,rest_interval,0.000,yd,17.0,,1518.0,,,,,,1518,1535,A0176:31:REST,,
A0176,2026-03-05 23:06:05,pool,32,swim_interval,75.000,yd,65.0,86.7,1535.0,,,,131.1,136.0,1535,1600,A0176:32,,
A0176,2026-03-05 23:06:05,pool,33,rest_interval,0.000,yd,15.0,,1600.0,,,,,,1600,1615,A0176:33:REST,,
A0176,2026-03-05 23:06:05,pool,34,swim_interval,75.000,yd,64.0,85.3,1615.0,,,,134.1,135.0,1615,1679,A0176:34,,
A0176,2026-03-05 23:06:05,pool,35,rest_interval,0.000,yd,14.0,,1679.0,,,,,,1679,1693,A0176:35:REST,,
A0176,2026-03-05 23:06:05,pool,36,swim_interval,75.000,yd,66.0,88.0,1693.0,,,,137.1,140.0,1693,1759,A0176:36,,
A0176,2026-03-05 23:06:05,pool,37,rest_interval,0.000,yd,13.0,,1759.0,,,,,,1759,1772,A0176:37:REST,,
A0176,2026-03-05 23:06:05,pool,38,swim_interval,75.000,yd,66.0,88.0,1772.0,,,,141.6,142.0,1772,1838,A0176:38,,
A0176,2026-03-05 23:06:05,pool,39,rest_interval,0.000,yd,14.0,,1838.0,,,,,,1838,1852,A0176:39:REST,,
A0176,2026-03-05 23:06:05,pool,40,swim_interval,75.000,yd,67.0,89.3,1852.0,,,,137.1,140.0,1852,1919,A0176:40,,
A0176,2026-03-05 23:06:05,pool,41,rest_interval,0.000,yd,49.0,,1919.0,,,,,,1919,1968,A0176:41:REST,,
A0176,2026-03-05 23:06:05,pool,42,swim_interval,50.000,yd,38.0,76.0,1968.0,,,,126.4,128.0,1968,2006,A0176:42,,
A0176,2026-03-05 23:06:05,pool,43,rest_interval,0.000,yd,19.0,,2006.0,,,,,,2006,2025,A0176:43:REST,,
A0176,2026-03-05 23:06:05,pool,44,swim_interval,50.000,yd,42.0,84.0,2025.0,,,,130.8,132.0,2025,2067,A0176:44,,
A0176,2026-03-05 23:06:05,pool,45,rest_interval,0.000,yd,11.0,,2067.0,,,,,,2067,2078,A0176:45:REST,,
A0176,2026-03-05 23:06:05,pool,46,swim_interval,50.000,yd,44.0,88.0,2078.0,,,,133.3,134.0,2078,2122,A0176:46,,
A0176,2026-03-05 23:06:05,pool,47,rest_interval,0.000,yd,17.0,,2122.0,,,,,,2122,2139,A0176:47:REST,,
A0176,2026-03-05 23:06:05,pool,48,swim_interval,50.000,yd,40.0,80.0,2139.0,,,,134.5,135.0,2139,2179,A0176:48,,
A0176,2026-03-05 23:06:05,pool,49,rest_interval,0.000,yd,47.0,,2179.0,,,,,,2179,2226,A0176:49:REST,,
A0176,2026-03-05 23:06:05,pool,50,swim_interval,25.000,yd,27.0,108.0,2226.0,,,,126.6,133.0,2226,2253,A0176:50,,
A0176,2026-03-05 23:06:05,pool,51,rest_interval,0.000,yd,15.0,,2253.0,,,,,,2253,2268,A0176:51:REST,,
A0176,2026-03-05 23:06:05,pool,52,swim_interval,25.000,yd,29.0,116.0,2268.0,,,,127.7,135.0,2268,2297,A0176:52,,
A0176,2026-03-05 23:06:05,pool,53,swim_interval,199.999,yd,206.0,103.0,2297.0,,,,130.7,134.0,2297,2503,A0176:53,,
A0176,2026-03-05 23:06:05,pool,54,rest_interval,0.000,yd,62.0,,2503.0,,,,,,2503,2565,A0176:54:REST,,
A0176,2026-03-05 23:06:05,pool,55,swim_interval,50.000,yd,40.0,80.0,2565.0,,,,129.5,130.0,2565,2605,A0176:55,,
A0176,2026-03-05 23:06:05,pool,56,rest_interval,0.000,yd,31.0,,2605.0,,,,,,2605,2636,A0176:56:REST,,
A0176,2026-03-05 23:06:05,pool,57,swim_interval,50.000,yd,38.0,76.0,2636.0,,,,137.7,139.0,2636,2674,A0176:57,,
A0176,2026-03-05 23:06:05,pool,58,rest_interval,0.000,yd,30.0,,2674.0,,,,,,2674,2704,A0176:58:REST,,
A0176,2026-03-05 23:06:05,pool,59,swim_interval,50.000,yd,39.0,78.0,2704.0,,,,140.0,141.0,2704,2743,A0176:59,,
A0176,2026-03-05 23:06:05,pool,60,rest_interval,0.000,yd,30.0,,2743.0,,,,,,2743,2773,A0176:60:REST,,
A0176,2026-03-05 23:06:05,pool,61,swim_interval,25.000,yd,26.0,104.0,2773.0,,,,131.8,139.0,2773,2799,A0176:61,,
A0176,2026-03-05 23:06:05,pool,62,rest_interval,0.000,yd,17.0,,2799.0,,,,,,2799,2816,A0176:62:REST,,
A0176,2026-03-05 23:06:05,pool,63,swim_interval,50.000,yd,28.0,56.0,2816.0,,,,131.7,139.0,2816,2844,A0176:63,,
A0176,2026-03-05 23:06:05,pool,64,rest_interval,0.000,yd,28.0,,2844.0,,,,,,2844,2872,A0176:64:REST,,
A0176,2026-03-05 23:06:05,pool,65,swim_interval,224.999,yd,268.0,119.1,2872.0,,,,128.4,143.0,2872,3140,A0176:65,,
A0176,2026-03-05 23:06:05,pool,66,swim_interval,25.000,yd,59.0,236.0,3140.0,,,,102.0,113.0,3140,3199,A0176:66,,
A0182,2026-03-03 23:09:17,pool,1,swim_interval,50.000,yd,47.0,94.0,0.0,,,,66.9,67.0,0,47,A0182:1,,
A0182,2026-03-03 23:09:17,pool,2,rest_interval,0.000,yd,44.0,,47.0,,,,,,47,91,A0182:2:REST,,
A0182,2026-03-03 23:09:17,pool,3,swim_interval,25.000,yd,10.0,40.0,91.0,,,,0.0,67.0,91,101,A0182:3,,
A0182,2026-03-03 23:09:17,pool,4,swim_interval,75.000,yd,78.0,104.0,101.0,,,,67.0,67.0,101,179,A0182:4,,
A0182,2026-03-03 23:09:17,pool,5,rest_interval,0.000,yd,13.0,,179.0,,,,,,179,192,A0182:5:REST,,
A0182,2026-03-03 23:09:17,pool,6,swim_interval,50.000,yd,45.0,90.0,192.0,,,,114.5,117.0,192,237,A0182:6,,
A0182,2026-03-03 23:09:17,pool,7,rest_interval,0.000,yd,15.0,,237.0,,,,,,237,252,A0182:7:REST,,
A0182,2026-03-03 23:09:17,pool,8,swim_interval,75.000,yd,46.0,61.3,252.0,,,,118.7,120.0,252,298,A0182:8,,
A0182,2026-03-03 23:09:17,pool,9,rest_interval,0.000,yd,61.0,,298.0,,,,,,298,359,A0182:9:REST,,
A0182,2026-03-03 23:09:17,pool,10,swim_interval,199.999,yd,187.0,93.5,359.0,,,,115.8,118.0,359,546,A0182:10,,
A0182,2026-03-03 23:09:17,pool,11,rest_interval,0.000,yd,31.0,,546.0,,,,,,546,577,A0182:11:REST,,
A0182,2026-03-03 23:09:17,pool,12,swim_interval,224.999,yd,236.0,104.9,577.0,,,,119.4,122.0,577,813,A0182:12,,
A0182,2026-03-03 23:09:17,pool,13,swim_interval,25.000,yd,10.0,40.0,813.0,,,,116.0,118.0,813,823,A0182:13,,
A0182,2026-03-03 23:09:17,pool,14,rest_interval,0.000,yd,23.0,,823.0,,,,,,823,846,A0182:14:REST,,
A0182,2026-03-03 23:09:17,pool,15,swim_interval,150.000,yd,140.0,93.3,846.0,,,,122.6,129.0,846,986,A0182:15,,
A0182,2026-03-03 23:09:17,pool,16,swim_interval,25.000,yd,27.0,108.0,986.0,,,,113.2,119.0,986,1013,A0182:16,,
A0182,2026-03-03 23:09:17,pool,17,swim_interval,199.999,yd,185.0,92.5,1013.0,,,,122.5,125.0,1013,1198,A0182:17,,
A0182,2026-03-03 23:09:17,pool,18,rest_interval,0.000,yd,24.0,,1198.0,,,,,,1198,1222,A0182:18:REST,,
A0182,2026-03-03 23:09:17,pool,19,swim_interval,199.999,yd,183.0,91.5,1222.0,,,,126.4,130.0,1222,1405,A0182:19,,
A0182,2026-03-03 23:09:17,pool,20,rest_interval,0.000,yd,203.0,,1405.0,,,,,,1405,1608,A0182:20:REST,,
A0182,2026-03-03 23:09:17,pool,21,swim_interval,100.000,yd,89.0,89.0,1608.0,,,,131.1,139.0,1608,1697,A0182:21,,
A0182,2026-03-03 23:09:17,pool,22,rest_interval,0.000,yd,30.0,,1697.0,,,,,,1697,1727,A0182:22:REST,,
A0182,2026-03-03 23:09:17,pool,23,swim_interval,100.000,yd,92.0,92.0,1727.0,,,,137.2,143.0,1727,1819,A0182:23,,
A0182,2026-03-03 23:09:17,pool,24,rest_interval,0.000,yd,26.0,,1819.0,,,,,,1819,1845,A0182:24:REST,,
A0182,2026-03-03 23:09:17,pool,25,swim_interval,100.000,yd,93.0,93.0,1845.0,,,,138.4,141.0,1845,1938,A0182:25,,
A0182,2026-03-03 23:09:17,pool,26,rest_interval,0.000,yd,27.0,,1938.0,,,,,,1938,1965,A0182:26:REST,,
A0182,2026-03-03 23:09:17,pool,27,swim_interval,100.000,yd,91.0,91.0,1965.0,,,,142.5,145.0,1965,2056,A0182:27,,
A0182,2026-03-03 23:09:17,pool,28,rest_interval,0.000,yd,30.0,,2056.0,,,,,,2056,2086,A0182:28:REST,,
A0182,2026-03-03 23:09:17,pool,29,swim_interval,100.000,yd,92.0,92.0,2086.0,,,,141.7,144.0,2086,2178,A0182:29,,
A0182,2026-03-03 23:09:17,pool,30,rest_interval,0.000,yd,361.0,,2178.0,,,,,,2178,2539,A0182:30:REST,,
A0182,2026-03-03 23:09:17,pool,31,swim_interval,50.000,yd,36.0,72.0,2539.0,,,,122.3,130.0,2539,2575,A0182:31,,
A0182,2026-03-03 23:09:17,pool,32,rest_interval,0.000,yd,35.0,,2575.0,,,,,,2575,2610,A0182:32:REST,,
A0182,2026-03-03 23:09:17,pool,33,swim_interval,50.000,yd,36.0,72.0,2610.0,,,,136.6,141.0,2610,2646,A0182:33,,
A0182,2026-03-03 23:09:17,pool,34,rest_interval,0.000,yd,31.0,,2646.0,,,,,,2646,2677,A0182:34:REST,,
A0182,2026-03-03 23:09:17,pool,35,swim_interval,50.000,yd,38.0,76.0,2677.0,,,,136.1,139.0,2677,2715,A0182:35,,
A0182,2026-03-03 23:09:17,pool,36,rest_interval,0.000,yd,29.0,,2715.0,,,,,,2715,2744,A0182:36:REST,,
A0182,2026-03-03 23:09:17,pool,37,swim_interval,50.000,yd,41.0,82.0,2744.0,,,,139.0,140.0,2744,2785,A0182:37,,
A0182,2026-03-03 23:09:17,pool,38,rest_interval,0.000,yd,175.0,,2785.0,,,,,,2785,2960,A0182:38:REST,,
A0182,2026-03-03 23:09:17,pool,39,swim_interval,50.000,yd,44.0,88.0,2960.0,,,,117.0,121.0,2960,3004,A0182:39,,
A0182,2026-03-03 23:09:17,pool,40,rest_interval,0.000,yd,14.0,,3004.0,,,,,,3004,3018,A0182:40:REST,,
A0194,2026-02-28 01:26:00,open_water,1,distance_split,100.000,yd,84.0,84.0,0.0,,,,108.4,127.0,0,84,A0194:1,,
A0194,2026-02-28 01:26:00,open_water,2,distance_split,100.000,yd,94.0,94.0,84.0,,,,127.0,127.0,84,178.1,A0194:2,,
A0194,2026-02-28 01:26:00,open_water,3,distance_split,100.000,yd,92.2,92.2,178.1,,,,127.0,127.0,178.1,270.3,A0194:3,,
A0194,2026-02-28 01:26:00,open_water,4,distance_split,100.000,yd,92.3,92.3,270.3,,,,127.0,127.0,270.3,362.6,A0194:4,,
A0194,2026-02-28 01:26:00,open_water,5,distance_split,100.000,yd,101.9,101.9,362.6,,,,127.0,127.0,362.6,464.5,A0194:5,,
A0194,2026-02-28 01:26:00,open_water,6,distance_split,100.000,yd,92.1,92.1,464.5,,,,127.0,127.0,464.5,556.6,A0194:6,,
A0194,2026-02-28 01:26:00,open_water,7,distance_split,100.000,yd,82.9,82.9,556.6,,,,127.0,127.0,556.6,639.6,A0194:7,,
A0194,2026-02-28 01:26:00,open_water,8,distance_split,100.000,yd,97.1,97.1,639.6,,,,127.0,127.0,639.6,736.6,A0194:8,,
A0194,2026-02-28 01:26:00,open_water,9,distance_split,100.000,yd,232.5,232.5,736.6,,,,116.8,135.0,736.6,969.1,A0194:9,,
A0194,2026-02-28 01:26:00,open_water,10,distance_split,100.000,yd,171.3,171.3,969.1,,,,135.0,135.0,969.1,1140.4,A0194:10,,
A0194,2026-02-28 01:26:00,open_water,11,distance_split,100.000,yd,155.2,155.2,1140.4,,,,135.0,135.0,1140.4,1295.6,A0194:11,,
A0194,2026-02-28 01:26:00,open_water,12,distance_split,100.000,yd,166.8,166.8,1295.6,,,,135.0,135.0,1295.6,1462.4,A0194:12,,
A0194,2026-02-28 01:26:00,open_water,13,distance_split,100.000,yd,170.7,170.7,1462.4,,,,137.2,139.0,1462.4,1633,A0194:13,,
A0194,2026-02-28 01:26:00,open_water,14,distance_split,100.000,yd,152.9,152.9,1633.0,,,,137.1,139.0,1633,1785.9,A0194:14,,
A0194,2026-02-28 01:26:00,open_water,15,distance_split,100.000,yd,131.1,131.1,1785.9,,,,136.0,136.0,1785.9,1917,A0194:15,,
A0194,2026-02-28 01:26:00,open_water,16,distance_split,100.000,yd,159.7,159.7,1917.0,,,,136.0,136.0,1917,2076.7,A0194:16,,
A0194,2026-02-28 01:26:00,open_water,17,distance_split,100.000,yd,141.9,141.9,2076.7,,,,136.0,136.0,2076.7,2218.6,A0194:17,,
A0194,2026-02-28 01:26:00,open_water,18,distance_split,100.000,yd,170.4,170.4,2218.6,,,,128.4,136.0,2218.6,2389.1,A0194:18,,
A0194,2026-02-28 01:26:00,open_water,19,distance_split,38.911,yd,81.9,210.6,2389.1,,,,98.4,103.0,2389.1,2471,A0194:19,,
A0196,2026-02-26 23:08:56,pool,1,swim_interval,50.000,yd,44.0,88.0,0.0,,,,89.2,90.0,0,44,A0196:1,,
A0196,2026-02-26 23:08:56,pool,2,rest_interval,0.000,yd,146.0,,44.0,,,,,,44,190,A0196:2:REST,,
A0196,2026-02-26 23:08:56,pool,3,swim_interval,50.000,yd,41.0,82.0,190.0,,,,100.0,100.0,190,231,A0196:3,,
A0196,2026-02-26 23:08:56,pool,4,rest_interval,0.000,yd,20.0,,231.0,,,,,,231,251,A0196:4:REST,,
A0196,2026-02-26 23:08:56,pool,5,swim_interval,50.000,yd,40.0,80.0,251.0,,,,115.4,120.0,251,291,A0196:5,,
A0196,2026-02-26 23:08:56,pool,6,rest_interval,0.000,yd,13.0,,291.0,,,,,,291,304,A0196:6:REST,,
A0196,2026-02-26 23:08:56,pool,7,swim_interval,50.000,yd,48.0,96.0,304.0,,,,116.0,120.0,304,352,A0196:7,,
A0196,2026-02-26 23:08:56,pool,8,rest_interval,0.000,yd,14.0,,352.0,,,,,,352,366,A0196:8:REST,,
A0196,2026-02-26 23:08:56,pool,9,swim_interval,50.000,yd,44.0,88.0,366.0,,,,119.5,123.0,366,410,A0196:9,,
A0196,2026-02-26 23:08:56,pool,10,rest_interval,0.000,yd,19.0,,410.0,,,,,,410,429,A0196:10:REST,,
A0196,2026-02-26 23:08:56,pool,11,swim_interval,50.000,yd,46.0,92.0,429.0,,,,112.9,115.0,429,475,A0196:11,,
A0196,2026-02-26 23:08:56,pool,12,rest_interval,0.000,yd,13.0,,475.0,,,,,,475,488,A0196:12:REST,,
A0196,2026-02-26 23:08:56,pool,13,swim_interval,50.000,yd,57.0,114.0,488.0,,,,104.7,106.0,488,545,A0196:13,,
A0196,2026-02-26 23:08:56,pool,14,rest_interval,0.000,yd,15.0,,545.0,,,,,,545,560,A0196:14:REST,,
A0196,2026-02-26 23:08:56,pool,15,swim_interval,100.000,yd,107.0,107.0,560.0,,,,117.0,125.0,560,667,A0196:15,,
A0196,2026-02-26 23:08:56,pool,16,rest_interval,0.000,yd,13.0,,667.0,,,,,,667,680,A0196:16:REST,,
A0196,2026-02-26 23:08:56,pool,17,swim_interval,50.000,yd,47.0,94.0,680.0,,,,115.8,119.0,680,727,A0196:17,,
A0196,2026-02-26 23:08:56,pool,18,rest_interval,0.000,yd,17.0,,727.0,,,,,,727,744,A0196:18:REST,,
A0196,2026-02-26 23:08:56,pool,19,swim_interval,25.000,yd,49.0,196.0,744.0,,,,114.7,116.0,744,793,A0196:19,,
A0196,2026-02-26 23:08:56,pool,20,swim_interval,25.000,yd,57.0,228.0,793.0,,,,105.1,123.0,793,850,A0196:20,,
A0196,2026-02-26 23:08:56,pool,21,rest_interval,0.000,yd,68.0,,850.0,,,,,,850,918,A0196:21:REST,,
A0196,2026-02-26 23:08:56,pool,22,swim_interval,50.000,yd,17.0,34.0,918.0,,,,108.3,109.0,918,935,A0196:22,,
A0196,2026-02-26 23:08:56,pool,23,rest_interval,0.000,yd,76.0,,935.0,,,,,,935,1011,A0196:23:REST,,
A0196,2026-02-26 23:08:56,pool,24,swim_interval,50.000,yd,18.0,36.0,1011.0,,,,109.5,112.0,1011,1029,A0196:24,,
A0196,2026-02-26 23:08:56,pool,25,rest_interval,0.000,yd,40.0,,1029.0,,,,,,1029,1069,A0196:25:REST,,
A0196,2026-02-26 23:08:56,pool,26,swim_interval,25.000,yd,13.0,52.0,1069.0,,,,115.0,121.0,1069,1082,A0196:26,,
A0196,2026-02-26 23:08:56,pool,27,swim_interval,75.000,yd,60.0,80.0,1082.0,,,,114.6,117.0,1082,1142,A0196:27,,
A0196,2026-02-26 23:08:56,pool,28,rest_interval,0.000,yd,27.0,,1142.0,,,,,,1142,1169,A0196:28:REST,,
A0196,2026-02-26 23:08:56,pool,29,swim_interval,50.000,yd,59.0,118.0,1169.0,,,,124.5,128.0,1169,1228,A0196:29,,
A0196,2026-02-26 23:08:56,pool,30,rest_interval,0.000,yd,1.0,,1228.0,,,,,,1228,1229,A0196:30:REST,,
A0196,2026-02-26 23:08:56,pool,31,swim_interval,100.000,yd,110.0,110.0,1229.0,,,,111.5,127.0,1229,1339,A0196:31,,
A0196,2026-02-26 23:08:56,pool,32,rest_interval,0.000,yd,34.0,,1339.0,,,,,,1339,1373,A0196:32:REST,,
A0196,2026-02-26 23:08:56,pool,33,swim_interval,75.000,yd,89.0,118.7,1373.0,,,,131.9,142.0,1373,1462,A0196:33,,
A0196,2026-02-26 23:08:56,pool,34,swim_interval,25.000,yd,25.0,100.0,1462.0,,,,0.0,129.0,1462,1487,A0196:34,,
A0196,2026-02-26 23:08:56,pool,35,rest_interval,0.000,yd,25.0,,1487.0,,,,,,1487,1512,A0196:35:REST,,
A0196,2026-02-26 23:08:56,pool,36,swim_interval,25.000,yd,9.0,36.0,1512.0,,,,111.0,111.0,1512,1521,A0196:36,,
A0196,2026-02-26 23:08:56,pool,37,rest_interval,0.000,yd,17.0,,1521.0,,,,,,1521,1538,A0196:37:REST,,
A0196,2026-02-26 23:08:56,pool,38,swim_interval,50.000,yd,3.0,6.0,1538.0,,,,0.0,114.0,1538,1541,A0196:38,,
A0196,2026-02-26 23:08:56,pool,39,rest_interval,0.000,yd,50.0,,1541.0,,,,,,1541,1591,A0196:39:REST,,
A0196,2026-02-26 23:08:56,pool,40,swim_interval,50.000,yd,17.0,34.0,1591.0,,,,116.1,120.0,1591,1608,A0196:40,,
A0196,2026-02-26 23:08:56,pool,41,rest_interval,0.000,yd,43.0,,1608.0,,,,,,1608,1651,A0196:41:REST,,
A0196,2026-02-26 23:08:56,pool,42,swim_interval,25.000,yd,13.0,52.0,1651.0,,,,136.8,140.0,1651,1664,A0196:42,,
A0196,2026-02-26 23:08:56,pool,43,swim_interval,75.000,yd,69.0,92.0,1664.0,,,,122.6,131.0,1664,1733,A0196:43,,
A0196,2026-02-26 23:08:56,pool,44,rest_interval,0.000,yd,17.0,,1733.0,,,,,,1733,1750,A0196:44:REST,,
A0196,2026-02-26 23:08:56,pool,45,swim_interval,75.000,yd,59.0,78.7,1750.0,,,,131.6,136.0,1750,1809,A0196:45,,
A0196,2026-02-26 23:08:56,pool,46,rest_interval,0.000,yd,11.0,,1809.0,,,,,,1809,1820,A0196:46:REST,,
A0196,2026-02-26 23:08:56,pool,47,swim_interval,100.000,yd,93.0,93.0,1820.0,,,,120.4,124.0,1820,1913,A0196:47,,
A0196,2026-02-26 23:08:56,pool,48,rest_interval,0.000,yd,30.0,,1913.0,,,,,,1913,1943,A0196:48:REST,,
A0196,2026-02-26 23:08:56,pool,49,swim_interval,100.000,yd,87.0,87.0,1943.0,,,,142.0,142.0,1943,2030,A0196:49,,
A0196,2026-02-26 23:08:56,pool,50,rest_interval,0.000,yd,55.0,,2030.0,,,,,,2030,2085,A0196:50:REST,,
A0196,2026-02-26 23:08:56,pool,51,swim_interval,100.000,yd,92.0,92.0,2085.0,,,,138.3,141.0,2085,2177,A0196:51,,
A0196,2026-02-26 23:08:56,pool,52,rest_interval,0.000,yd,10.0,,2177.0,,,,,,2177,2187,A0196:52:REST,,
A0196,2026-02-26 23:08:56,pool,53,swim_interval,100.000,yd,96.0,96.0,2187.0,,,,132.8,137.0,2187,2283,A0196:53,,
A0196,2026-02-26 23:08:56,pool,54,rest_interval,0.000,yd,18.0,,2283.0,,,,,,2283,2301,A0196:54:REST,,
A0196,2026-02-26 23:08:56,pool,55,swim_interval,100.000,yd,100.0,100.0,2301.0,,,,132.7,139.0,2301,2401,A0196:55,,
A0196,2026-02-26 23:08:56,pool,56,rest_interval,0.000,yd,19.0,,2401.0,,,,,,2401,2420,A0196:56:REST,,
A0196,2026-02-26 23:08:56,pool,57,swim_interval,100.000,yd,105.0,105.0,2420.0,,,,134.8,138.0,2420,2525,A0196:57,,
A0196,2026-02-26 23:08:56,pool,58,rest_interval,0.000,yd,10.0,,2525.0,,,,,,2525,2535,A0196:58:REST,,
A0196,2026-02-26 23:08:56,pool,59,swim_interval,100.000,yd,107.0,107.0,2535.0,,,,130.0,133.0,2535,2642,A0196:59,,
A0196,2026-02-26 23:08:56,pool,60,rest_interval,0.000,yd,13.0,,2642.0,,,,,,2642,2655,A0196:60:REST,,
A0196,2026-02-26 23:08:56,pool,61,swim_interval,100.000,yd,112.0,112.0,2655.0,,,,129.3,133.0,2655,2767,A0196:61,,
A0196,2026-02-26 23:08:56,pool,62,rest_interval,0.000,yd,22.0,,2767.0,,,,,,2767,2789,A0196:62:REST,,
A0196,2026-02-26 23:08:56,pool,63,swim_interval,199.999,yd,216.0,108.0,2789.0,,,,120.9,125.0,2789,3005,A0196:63,,
A0196,2026-02-26 23:08:56,pool,64,rest_interval,0.000,yd,15.0,,3005.0,,,,,,3005,3020,A0196:64:REST,,
A0223,2026-02-13 23:10:24,pool,1,swim_interval,199.999,yd,211.0,105.5,0.0,,,,117.3,126.0,0,211,A0223:1,,
A0223,2026-02-13 23:10:24,pool,2,rest_interval,0.000,yd,22.0,,211.0,,,,,,211,233,A0223:2:REST,,
A0223,2026-02-13 23:10:24,pool,3,swim_interval,50.000,yd,43.0,86.0,233.0,,,,107.6,109.0,233,276,A0223:3,,
A0223,2026-02-13 23:10:24,pool,4,rest_interval,0.000,yd,5.0,,276.0,,,,,,276,281,A0223:4:REST,,
A0223,2026-02-13 23:10:24,pool,5,swim_interval,100.000,yd,87.0,87.0,281.0,,,,119.7,121.0,281,368,A0223:5,,
A0223,2026-02-13 23:10:24,pool,6,rest_interval,0.000,yd,13.0,,368.0,,,,,,368,381,A0223:6:REST,,
A0223,2026-02-13 23:10:24,pool,7,swim_interval,50.000,yd,45.0,90.0,381.0,,,,104.9,107.0,381,426,A0223:7,,
A0223,2026-02-13 23:10:24,pool,8,rest_interval,0.000,yd,3.0,,426.0,,,,,,426,429,A0223:8:REST,,
A0223,2026-02-13 23:10:24,pool,9,swim_interval,100.000,yd,87.0,87.0,429.0,,,,114.5,118.0,429,516,A0223:9,,
A0223,2026-02-13 23:10:24,pool,10,rest_interval,0.000,yd,48.0,,516.0,,,,,,516,564,A0223:10:REST,,
A0223,2026-02-13 23:10:24,pool,11,swim_interval,50.000,yd,40.0,80.0,564.0,,,,110.3,115.0,564,604,A0223:11,,
A0223,2026-02-13 23:10:24,pool,12,rest_interval,0.000,yd,14.0,,604.0,,,,,,604,618,A0223:12:REST,,
A0223,2026-02-13 23:10:24,pool,13,swim_interval,50.000,yd,45.0,90.0,618.0,,,,119.2,123.0,618,663,A0223:13,,
A0223,2026-02-13 23:10:24,pool,14,rest_interval,0.000,yd,16.0,,663.0,,,,,,663,679,A0223:14:REST,,
A0223,2026-02-13 23:10:24,pool,15,swim_interval,50.000,yd,42.0,84.0,679.0,,,,120.8,124.0,679,721,A0223:15,,
A0223,2026-02-13 23:10:24,pool,16,rest_interval,0.000,yd,15.0,,721.0,,,,,,721,736,A0223:16:REST,,
A0223,2026-02-13 23:10:24,pool,17,swim_interval,50.000,yd,44.0,88.0,736.0,,,,121.9,125.0,736,780,A0223:17,,
A0223,2026-02-13 23:10:24,pool,18,rest_interval,0.000,yd,30.0,,780.0,,,,,,780,810,A0223:18:REST,,
A0223,2026-02-13 23:10:24,pool,19,swim_interval,100.000,yd,94.0,94.0,810.0,,,,124.6,129.0,810,904,A0223:19,,
A0223,2026-02-13 23:10:24,pool,20,rest_interval,0.000,yd,18.0,,904.0,,,,,,904,922,A0223:20:REST,,
A0223,2026-02-13 23:10:24,pool,21,swim_interval,100.000,yd,93.0,93.0,922.0,,,,130.7,134.0,922,1015,A0223:21,,
A0223,2026-02-13 23:10:24,pool,22,rest_interval,0.000,yd,14.0,,1015.0,,,,,,1015,1029,A0223:22:REST,,
A0223,2026-02-13 23:10:24,pool,23,swim_interval,100.000,yd,92.0,92.0,1029.0,,,,131.5,137.0,1029,1121,A0223:23,,
A0223,2026-02-13 23:10:24,pool,24,rest_interval,0.000,yd,17.0,,1121.0,,,,,,1121,1138,A0223:24:REST,,
A0223,2026-02-13 23:10:24,pool,25,swim_interval,100.000,yd,93.0,93.0,1138.0,,,,135.4,141.0,1138,1231,A0223:25,,
A0223,2026-02-13 23:10:24,pool,26,rest_interval,0.000,yd,15.0,,1231.0,,,,,,1231,1246,A0223:26:REST,,
A0223,2026-02-13 23:10:24,pool,27,swim_interval,100.000,yd,96.0,96.0,1246.0,,,,131.6,134.0,1246,1342,A0223:27,,
A0223,2026-02-13 23:10:24,pool,28,rest_interval,0.000,yd,32.0,,1342.0,,,,,,1342,1374,A0223:28:REST,,
A0223,2026-02-13 23:10:24,pool,29,swim_interval,199.999,yd,222.0,111.0,1374.0,,,,125.6,128.0,1374,1596,A0223:29,,
