activity_id,start_date_local,activity_name,sport_type,split_index,split_start_sec,split_end_sec,duration_sec,distance_mi,avg_speed_mph,avg_hr,max_hr,avg_power,avg_cadence,elevation_gain_ft,elevation_loss_ft,is_partial_split
A0118,2026-04-05 03:42:50,Morning Ride,Ride,22,6300,6600,300.0,0.736,8.8,147.8,152.0,153.5,93.7,164.0,0.0,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,23,6600,6900,300.0,2.237,26.7,139.7,146.0,125.2,96.6,1.3,259.8,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,24,6900,7200,300.0,1.641,19.8,137.9,145.0,118.3,89.3,66.9,190.3,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,25,7200,7500,300.0,1.055,12.8,141.2,153.0,164.3,80.2,137.1,122.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,26,7500,7800,300.0,0.594,7.1,148.6,153.0,157.8,83.4,171.9,0.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,27,7800,7930,130.0,0.290,8.1,151.6,155.0,156.5,84.6,71.5,4.6,TRUE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,1,0,300,300.0,1.700,20.4,111.3,117.0,117.4,95.5,39.4,40.7,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,2,300,600,300.0,1.705,20.5,115.5,127.0,117.8,99.0,52.5,53.1,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,3,600,900,300.0,1.680,20.1,119.9,123.0,122.2,97.9,39.4,37.4,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,4,900,1200,300.0,1.704,20.5,122.1,127.0,121.7,99.7,40.0,41.3,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,5,1200,1500,300.0,1.734,20.8,127.0,133.0,126.2,99.6,58.4,53.8,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,6,1500,1800,300.0,1.675,20.0,125.8,130.0,117.3,97.3,32.8,36.7,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,7,1800,2100,300.0,1.715,20.6,129.1,132.0,124.5,99.8,40.0,45.3,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,8,2100,2400,300.0,1.702,20.5,127.4,132.0,116.1,97.4,59.7,49.2,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,9,2400,2700,300.0,1.641,19.7,128.9,131.0,120.8,97.6,31.5,36.1,FALSE
A0124,2026-04-02 02:29:57,Zwift - Pacer Group Ride with Miguel,VirtualRide,10,2700,2714,14.0,0.025,8.8,114.0,117.0,,,0.0,0.0,TRUE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,1,0,300,300.0,1.334,17.3,116.6,142.0,175.8,80.0,135.8,320.9,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,2,300,600,300.0,0.002,3.8,124.1,139.0,26.0,10.0,0.7,0.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,3,600,900,300.0,0.157,2.7,98.1,109.9,79.5,83.4,0.7,5.2,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,4,900,1200,300.0,1.255,15.1,118.0,136.0,136.2,92.9,89.2,103.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,5,1200,1500,300.0,0.889,10.7,130.3,138.0,149.0,95.5,139.8,28.2,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,6,1500,1800,300.0,0.867,10.4,131.2,136.0,136.9,99.6,115.5,0.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,7,1800,2100,300.0,0.949,11.4,131.4,140.0,145.3,103.0,106.3,3.9,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,8,2100,2400,300.0,0.745,9.0,141.9,156.0,175.0,73.8,153.5,84.6,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,9,2400,2700,300.0,2.017,24.8,141.7,156.0,168.6,82.3,0.7,439.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,10,2700,3000,300.0,1.008,12.3,118.7,127.0,125.5,83.0,11.2,36.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,11,3000,3300,300.0,1.013,12.4,127.1,146.0,160.8,89.5,38.7,9.8,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,12,3300,3600,300.0,1.358,16.3,138.8,148.0,156.9,97.1,59.7,9.8,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,13,3600,3900,300.0,1.331,16.0,144.0,149.0,167.7,97.7,87.3,8.5,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,14,3900,4200,300.0,0.947,11.8,128.6,141.0,151.5,88.3,43.3,2.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,15,4200,4500,300.0,0.946,11.3,134.2,141.0,142.3,90.0,100.4,0.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,16,4500,4800,300.0,1.065,12.8,134.6,143.0,141.6,96.9,72.2,4.6,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,17,4800,5100,300.0,1.480,18.2,125.1,137.0,113.4,86.2,31.5,211.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,18,5100,5400,300.0,1.328,16.0,134.1,142.0,144.3,96.1,72.8,6.6,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,19,5400,5700,300.0,0.840,11.3,129.0,142.0,133.7,90.1,45.3,2.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,20,5700,6000,300.0,1.320,15.9,140.8,148.0,161.4,98.4,97.8,21.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,21,6000,6300,300.0,0.860,10.4,143.0,155.0,168.5,93.7,158.1,1.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,22,6300,6600,300.0,1.846,22.0,146.0,153.0,157.7,100.6,0.7,192.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,23,6600,6900,300.0,1.833,22.1,145.6,151.0,152.4,99.0,14.4,169.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,24,6900,7200,300.0,1.573,18.9,142.3,150.0,150.1,90.2,27.6,86.6,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,25,7200,7500,300.0,1.266,15.7,133.4,147.0,120.3,75.4,29.5,80.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,26,7500,7800,300.0,1.626,19.5,145.9,149.0,162.1,98.8,42.0,34.8,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,27,7800,8100,300.0,1.553,18.7,141.1,150.0,153.1,89.2,31.5,24.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,28,8100,8400,300.0,1.596,19.1,143.7,149.0,150.0,97.6,25.6,50.5,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,29,8400,8700,300.0,1.269,15.2,138.9,156.0,139.7,80.3,59.7,72.2,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,30,8700,9000,300.0,0.607,8.9,129.6,143.0,137.2,92.9,7.2,13.8,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,31,9000,9300,300.0,1.036,12.4,123.5,142.0,120.9,86.9,2.0,54.5,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,32,9300,9600,300.0,1.034,12.8,132.2,142.0,133.6,88.4,47.9,64.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,33,9600,9900,300.0,1.309,15.7,137.1,148.0,140.1,92.5,61.0,19.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,34,9900,10200,300.0,1.294,15.6,143.7,150.0,149.4,93.2,78.7,20.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,35,10200,10500,300.0,1.378,16.8,144.0,153.0,163.1,93.4,86.6,107.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,36,10500,10800,300.0,1.009,13.1,140.0,156.0,133.0,76.8,51.0,74.1,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,37,10800,11100,300.0,1.060,12.6,138.8,147.0,143.1,94.9,82.2,3.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,38,11100,11400,300.0,0.799,9.6,149.7,154.0,163.5,96.8,155.5,0.0,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,39,11400,11700,300.0,0.778,9.2,150.6,154.0,150.9,98.5,137.1,18.4,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,40,11700,12000,300.0,2.008,24.1,144.9,153.0,153.6,101.3,1.3,252.6,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,41,12000,12300,300.0,1.625,19.6,149.5,155.0,156.0,99.8,63.6,196.2,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,42,12300,12600,300.0,1.054,12.8,147.6,154.0,150.2,83.9,118.1,129.3,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,43,12600,12900,300.0,0.410,4.9,146.7,153.0,140.3,57.6,152.2,0.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,44,12900,13200,300.0,0.481,5.8,144.1,147.0,118.7,69.4,120.7,0.7,FALSE
A0130,2026-03-29 01:25:08,Morning Ride,Ride,45,13200,13217,17.0,0.049,10.4,138.9,141.0,48.8,68.4,0.7,4.6,TRUE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,1,0,300,300.0,1.812,21.8,105.9,111.0,110.3,98.0,5.9,70.9,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,2,300,600,300.0,1.508,18.2,106.2,111.0,101.3,98.0,32.8,3.9,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,3,600,900,300.0,0.656,7.9,108.1,113.0,106.6,99.1,124.7,1.3,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,4,900,1200,300.0,1.171,13.9,109.1,117.0,100.6,97.9,86.0,65.6,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,5,1200,1500,300.0,1.890,22.7,108.9,116.0,93.5,98.3,49.2,169.9,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,6,1500,1800,300.0,1.463,17.5,108.6,117.0,96.6,99.4,87.9,114.8,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,7,1800,2100,300.0,1.736,20.9,115.1,129.0,116.0,100.3,15.7,40.7,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,8,2100,2400,300.0,1.423,17.1,117.0,131.0,101.2,100.2,26.2,5.9,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,9,2400,2700,300.0,1.418,17.0,114.4,119.0,98.2,98.8,58.4,23.0,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,10,2700,3000,300.0,0.751,9.1,117.5,129.0,115.0,96.9,129.9,3.9,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,11,3000,3300,300.0,1.749,20.9,115.8,122.0,104.7,98.3,57.7,213.3,FALSE
A0136,2026-03-26 02:16:21,Zwift - Pacer Group Ride with Bernie,VirtualRide,12,3300,3346,46.0,0.181,15.4,97.1,102.0,,,0.0,3.3,TRUE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,1,0,300,300.0,1.436,17.1,101.6,109.0,101.7,94.9,68.9,69.6,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,2,300,600,300.0,1.782,21.4,105.3,113.0,101.2,96.3,31.5,64.3,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,3,600,900,300.0,1.398,16.8,111.4,118.0,99.8,98.5,57.7,17.1,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,4,900,1200,300.0,1.568,18.8,108.8,120.0,90.1,98.3,68.9,78.7,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,5,1200,1500,300.0,1.729,20.7,115.8,122.0,109.1,98.1,17.7,48.6,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,6,1500,1800,300.0,1.510,18.1,115.6,123.0,92.8,99.7,26.2,15.1,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,7,1800,2100,300.0,1.446,17.4,118.1,128.0,93.7,99.2,77.4,84.6,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,8,2100,2400,300.0,1.327,15.8,120.3,127.0,103.1,100.5,72.8,98.4,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,9,2400,2700,300.0,1.470,17.8,125.4,133.0,107.1,98.3,55.8,16.4,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,10,2700,3000,300.0,1.591,19.1,126.2,132.0,99.3,100.2,79.4,91.9,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,11,3000,3300,300.0,1.417,17.0,128.3,138.0,108.3,100.4,72.8,66.9,FALSE
A0141,2026-03-24 02:15:20,Zwift - Pacer Group Ride with Bernie,VirtualRide,12,3300,3592,292.0,1.557,19.4,130.3,133.0,113.2,97.0,0.7,12.5,TRUE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,1,0,300,300.0,1.475,19.7,124.5,140.0,183.4,98.7,103.7,82.0,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,2,300,600,300.0,2.008,24.0,141.9,147.0,178.7,100.2,97.1,56.4,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,3,600,900,300.0,2.590,31.1,149.9,153.0,182.6,104.8,82.7,103.0,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,4,900,1200,300.0,2.083,25.0,150.8,153.0,180.1,99.2,97.8,88.6,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,5,1200,1500,300.0,2.132,25.5,149.2,151.0,169.3,103.0,99.1,113.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,6,1500,1800,300.0,2.334,28.0,150.0,153.0,168.0,101.9,112.9,86.6,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,7,1800,2100,300.0,1.955,23.6,148.6,152.0,165.4,96.0,89.9,59.1,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,8,2100,2400,300.0,1.456,17.5,146.5,153.0,154.3,100.8,99.7,69.6,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,9,2400,2700,300.0,2.026,24.2,144.2,152.0,159.2,95.4,87.3,85.3,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,10,2700,3000,300.0,2.089,25.1,146.1,152.0,153.4,98.2,96.5,32.8,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,11,3000,3300,300.0,2.537,30.4,148.6,154.0,158.4,100.7,68.9,108.9,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,12,3300,3600,300.0,2.149,25.9,147.4,150.0,154.6,95.3,114.8,154.9,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,13,3600,3900,300.0,1.810,21.8,146.5,149.0,150.1,98.6,164.7,145.7,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,14,3900,4200,300.0,1.479,17.8,145.5,150.0,150.1,96.7,150.9,178.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,15,4200,4500,300.0,1.330,16.0,142.3,146.0,146.4,98.0,87.9,111.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,16,4500,4800,300.0,1.452,17.4,144.4,147.0,157.7,96.8,158.8,137.8,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,17,4800,5100,300.0,1.463,17.5,144.8,151.0,152.2,92.6,146.3,163.4,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,18,5100,5400,300.0,1.709,20.5,144.9,150.0,157.2,99.5,166.0,199.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,19,5400,5700,300.0,0.970,11.7,143.6,147.0,143.6,95.1,147.6,71.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,20,5700,6000,300.0,1.307,15.7,138.8,141.0,130.6,96.1,133.2,145.7,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,21,6000,6300,300.0,1.127,13.6,140.5,146.0,141.3,94.7,158.8,132.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,22,6300,6600,300.0,1.262,15.1,139.4,144.0,130.3,93.1,138.5,162.1,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,23,6600,6900,300.0,1.168,14.0,137.2,140.0,129.3,86.0,122.7,134.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,24,6900,7200,300.0,1.169,14.0,139.5,142.0,131.9,94.5,107.0,118.8,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,25,7200,7500,300.0,1.118,13.4,138.7,141.0,130.7,93.9,97.1,126.0,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,26,7500,7800,300.0,1.090,13.1,137.1,140.0,126.6,94.1,110.9,100.4,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,27,7800,8100,300.0,1.010,12.1,136.9,140.0,116.8,93.0,113.5,113.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,28,8100,8400,300.0,1.221,14.6,136.6,138.0,124.1,95.0,105.0,130.6,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,29,8400,8700,300.0,1.342,16.1,136.8,140.0,121.1,96.8,126.0,135.2,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,30,8700,9000,300.0,1.615,19.3,137.7,140.0,124.9,96.8,116.8,150.9,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,31,9000,9300,300.0,1.211,14.6,139.8,142.0,130.0,92.3,127.3,101.7,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,32,9300,9600,300.0,1.171,14.1,138.6,142.0,119.3,94.5,91.9,92.5,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,33,9600,9900,300.0,1.230,14.7,136.3,140.0,111.8,93.3,98.4,123.4,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,34,9900,10200,300.0,1.217,14.6,134.9,138.0,112.0,88.2,103.0,112.9,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,35,10200,10500,300.0,1.346,16.2,137.1,140.0,120.3,90.0,96.5,89.2,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,36,10500,10800,300.0,1.331,16.0,139.8,144.0,127.2,99.3,105.6,116.8,FALSE
A0151,2026-03-15 01:25:24,Morning Ride,Ride,37,10800,10908,108.0,0.279,9.8,145.9,148.0,118.9,66.7,24.9,17.1,TRUE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,1,0,300,300.0,0.983,12.2,103.7,119.0,109.0,70.1,45.3,45.9,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,2,300,600,300.0,0.189,7.1,92.2,109.0,46.5,31.6,7.2,9.8,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,3,600,900,300.0,1.470,17.5,117.7,132.0,132.2,87.0,72.2,41.3,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,4,900,1200,300.0,1.768,21.2,133.2,141.0,165.2,99.4,74.8,39.4,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,5,1200,1500,300.0,1.137,13.9,125.8,139.0,156.0,95.4,40.0,57.7,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,6,1500,1800,300.0,1.664,19.9,138.3,146.0,171.4,97.7,60.4,98.4,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,7,1800,2100,300.0,1.216,15.3,133.5,145.0,145.9,92.6,42.0,49.2,FALSE
A0155,2026-03-13 05:36:16,Lunch Ride,Ride,8,2100,2166,66.0,0.205,11.6,112.6,116.0,72.8,64.8,10.5,5.9,TRUE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.716,20.4,111.3,125.0,139.1,96.9,21.0,18.4,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.861,22.3,123.2,132.0,147.1,97.7,15.7,14.4,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.843,22.2,125.0,131.0,136.0,97.4,6.6,9.2,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.798,21.6,126.4,134.0,142.8,97.4,28.9,28.9,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.812,21.8,131.0,135.0,143.8,98.5,12.5,6.6,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.783,21.4,131.1,137.0,136.5,96.9,9.8,15.7,FALSE
A0164,2026-03-10 01:50:21,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,1898,98.0,0.435,16.5,118.6,123.0,119.4,93.1,5.2,5.2,TRUE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.662,19.8,123.9,137.0,145.8,92.0,21.0,17.1,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.823,21.9,138.9,143.0,153.7,97.2,15.7,5.2,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.987,23.8,144.6,147.0,153.5,97.2,6.6,20.3,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.825,21.9,147.7,150.0,156.9,97.6,28.2,28.2,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.780,21.4,148.5,151.0,148.4,97.1,12.5,6.6,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.712,20.5,143.3,149.0,125.1,99.9,9.2,15.1,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.639,19.7,142.6,147.0,125.6,98.9,19.0,15.1,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.682,20.2,141.4,144.0,122.8,99.5,6.6,5.2,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.731,20.8,143.8,149.0,125.5,99.7,15.1,20.3,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.688,20.2,142.5,144.0,124.7,99.4,20.3,19.7,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.746,21.0,143.9,147.0,126.9,100.5,9.8,11.2,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3600,300.0,1.686,20.3,144.4,148.0,127.2,99.9,19.7,19.0,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.635,19.6,143.0,147.0,122.4,98.9,13.8,5.9,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.684,20.2,142.2,146.0,120.7,99.1,5.9,14.4,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.693,20.3,143.5,146.0,124.4,98.9,19.7,19.0,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.726,20.7,141.8,146.0,120.7,98.6,13.8,15.1,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.655,19.9,141.6,148.0,120.5,98.1,16.4,15.1,FALSE
A0171,2026-03-07 03:15:44,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5248,148.0,0.728,18.0,142.6,146.0,126.9,98.9,2.6,2.6,TRUE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,1,0,300,300.0,1.712,20.4,118.3,126.0,134.9,97.9,20.3,19.0,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,2,300,600,300.0,1.902,22.8,131.5,135.0,162.8,98.6,15.7,16.4,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,3,600,900,300.0,2.010,24.2,134.4,137.0,162.6,97.7,15.1,8.5,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,4,900,1200,300.0,1.507,18.1,137.0,140.0,164.5,100.3,115.5,28.2,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,5,1200,1500,300.0,1.637,19.7,140.5,145.0,172.4,100.7,137.8,103.7,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,6,1500,1800,300.0,1.595,19.1,142.1,146.0,168.6,102.5,117.5,155.5,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,7,1800,2100,300.0,1.940,23.3,141.7,146.0,165.1,100.5,145.7,240.2,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,8,2100,2400,300.0,1.848,22.2,143.2,146.0,163.6,97.2,25.6,18.4,FALSE
A0179,2026-03-05 01:35:07,Zwift - Tick Tock in Watopia,VirtualRide,9,2400,2450,50.0,0.181,13.9,127.6,138.0,,,0.7,3.3,TRUE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.829,21.8,119.2,135.0,159.1,97.4,21.7,20.3,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.976,23.7,132.7,143.0,167.7,100.6,17.7,15.7,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.954,23.5,139.1,147.0,165.7,100.9,11.8,9.2,FALSE
